hand_index,landmark_index,x,y,z,label
0,0,0.2642672657966614,0.4070480465888977,-3.40789171104916e-07,0
0,1,0.31107595562934875,0.371012806892395,-0.024014268070459366,0
0,2,0.34194037318229675,0.2920362949371338,-0.029879769310355186,0
0,3,0.32884952425956726,0.21496206521987915,-0.033778730779886246,0
0,4,0.290657103061676,0.18814226984977722,-0.031164657324552536,0
0,5,0.3270314633846283,0.2298644632101059,-0.0017111314227804542,0
0,6,0.3238842785358429,0.17409545183181763,-0.028674645349383354,0
0,7,0.3218146860599518,0.2369425743818283,-0.0399206168949604,0
0,8,0.32438886165618896,0.2589602768421173,-0.043104138225317,0
0,9,0.29119789600372314,0.2307790070772171,0.000262276065768674,0
0,10,0.28857365250587463,0.1851123571395874,-0.026740726083517075,0
0,11,0.2908574640750885,0.2607622742652893,-0.028513403609395027,0
0,12,0.2914067506790161,0.26913508772850037,-0.022467076778411865,0
0,13,0.2555326223373413,0.23972639441490173,-0.003717477200552821,0
0,14,0.25251030921936035,0.19982951879501343,-0.037656404078006744,0
0,15,0.2592088282108307,0.2737405300140381,-0.02689792402088642,0
0,16,0.26027774810791016,0.28485238552093506,-0.010144528932869434,0
0,17,0.2174077332019806,0.25296565890312195,-0.009160395711660385,0
0,18,0.2218252718448639,0.21997450292110443,-0.02686445601284504,0
0,19,0.22907859086990356,0.26924195885658264,-0.014071725308895111,0
0,20,0.22695742547512054,0.2846732437610626,0.000875117490068078,0
1,0,0.29853594303131104,0.4104631543159485,-3.1443198622582713e-07,0
1,1,0.3507296144962311,0.37440067529678345,-0.021047161892056465,0
1,2,0.38056302070617676,0.28719425201416016,-0.024854987859725952,0
1,3,0.37102562189102173,0.20966625213623047,-0.0272508691996336,0
1,4,0.32891809940338135,0.18791185319423676,-0.02457914873957634,0
1,5,0.3604392409324646,0.22999443113803864,-0.0009419691050425172,0
1,6,0.357268750667572,0.18251046538352966,-0.025595402345061302,0
1,7,0.3588074743747711,0.24458135664463043,-0.03615530580282211,0
1,8,0.3607647120952606,0.2660660743713379,-0.0394887775182724,0
1,9,0.3220430314540863,0.23196426033973694,-0.00023693520051892847,0
1,10,0.3176945447921753,0.19089677929878235,-0.025790948420763016,0
1,11,0.3234480619430542,0.2629294693470001,-0.027614638209342957,0
1,12,0.3228989541530609,0.27530017495155334,-0.022162213921546936,0
1,13,0.284393310546875,0.24419330060482025,-0.004909149371087551,0
1,14,0.2820819914340973,0.20811110734939575,-0.03624147176742554,0
1,15,0.2921505570411682,0.2773391008377075,-0.025633124634623528,0
1,16,0.2917723059654236,0.2911021411418915,-0.010104035027325153,0
1,17,0.24558576941490173,0.26132625341415405,-0.010812918655574322,0
1,18,0.2523520886898041,0.2271931767463684,-0.02702050842344761,0
1,19,0.26060569286346436,0.27544692158699036,-0.014017378911376,0
1,20,0.258328378200531,0.293003112077713,0.0003704021219164133,0
2,0,0.34590762853622437,0.38544291257858276,-3.293230861345364e-07,0
2,1,0.40044623613357544,0.3607785701751709,-0.02030143328011036,0
2,2,0.4403367340564728,0.27323082089424133,-0.024274656549096107,0
2,3,0.4246460795402527,0.19507600367069244,-0.026344196870923042,0
2,4,0.3805694282054901,0.1755003035068512,-0.023804381489753723,0
2,5,0.4131203889846802,0.2120254933834076,-0.006389595102518797,0
2,6,0.41050153970718384,0.16304436326026917,-0.029606511816382408,0
2,7,0.41456785798072815,0.2271968424320221,-0.03875526413321495,0
2,8,0.4169643819332123,0.2465236932039261,-0.04219731688499451,0
2,9,0.3726435899734497,0.2127598077058792,-0.006445587147027254,0
2,10,0.37317347526550293,0.16868078708648682,-0.03052048571407795,0
2,11,0.37940341234207153,0.24157799780368805,-0.03151661530137062,0
2,12,0.37554991245269775,0.25385624170303345,-0.02671799249947071,0
2,13,0.3337705135345459,0.22489826381206512,-0.01099439337849617,0
2,14,0.33435389399528503,0.18608683347702026,-0.04145527631044388,0
2,15,0.3454950749874115,0.2580663859844208,-0.029192836955189705,0
2,16,0.3424600660800934,0.2742159366607666,-0.013887749053537846,0
2,17,0.29131221771240234,0.24096964299678802,-0.01649230159819126,0
2,18,0.3007761836051941,0.20870545506477356,-0.03374871239066124,0
2,19,0.3115939795970917,0.2596234977245331,-0.02024819515645504,0
2,20,0.30806705355644226,0.2762148380279541,-0.006105318199843168,0
3,0,0.401974081993103,0.39931702613830566,-3.3902108498296e-07,0
3,1,0.45913165807724,0.3919598162174225,-0.018547220155596733,0
3,2,0.5018909573554993,0.3086259067058563,-0.020789429545402527,0
3,3,0.5038895010948181,0.22106637060642242,-0.021174859255552292,0
3,4,0.4687062203884125,0.18630743026733398,-0.018265297636389732,0
3,5,0.4748536944389343,0.23770949244499207,-0.011796269565820694,0
3,6,0.4745633602142334,0.18361786007881165,-0.035372294485569,0
3,7,0.4776504933834076,0.2444489300251007,-0.04428337886929512,0
3,8,0.48189520835876465,0.271699994802475,-0.046769071370363235,0
3,9,0.43367499113082886,0.2342301607131958,-0.011425887234508991,0
3,10,0.4387410283088684,0.18265286087989807,-0.03507782518863678,0
3,11,0.44313865900039673,0.2567082643508911,-0.03440193086862564,0
3,12,0.44088608026504517,0.2812578082084656,-0.028223052620887756,0
3,13,0.392093300819397,0.24183329939842224,-0.015085583552718163,0
3,14,0.39902275800704956,0.19618839025497437,-0.04560195654630661,0
3,15,0.40664711594581604,0.2703826129436493,-0.033523350954055786,0
3,16,0.40284761786460876,0.2976572513580322,-0.01790151558816433,0
3,17,0.3471124470233917,0.2539377808570862,-0.019430939108133316,0
3,18,0.3615764379501343,0.2167113572359085,-0.03900248184800148,0
3,19,0.3696785569190979,0.2683156728744507,-0.028080187737941742,0
3,20,0.3657287359237671,0.290874183177948,-0.015302665531635284,0
4,0,0.4118850827217102,0.4837905764579773,-4.060284766183031e-07,0
4,1,0.4738224446773529,0.462393581867218,-0.020596062764525414,0
4,2,0.5212411284446716,0.36541253328323364,-0.023378541693091393,0
4,3,0.5167642831802368,0.27743232250213623,-0.023908402770757675,0
4,4,0.4755333364009857,0.2514615058898926,-0.0196666419506073,0
4,5,0.47407642006874084,0.28777796030044556,-0.006284009665250778,0
4,6,0.4935353398323059,0.2452862709760666,-0.027989262714982033,0
4,7,0.4924737811088562,0.3175741136074066,-0.034032925963401794,0
4,8,0.48579835891723633,0.335875928401947,-0.03597784787416458,0
4,9,0.43250158429145813,0.28973516821861267,-0.006192779168486595,0
4,10,0.4539714753627777,0.2474912405014038,-0.031306192278862,0
4,11,0.4572124779224396,0.33391666412353516,-0.03047931008040905,0
4,12,0.44584405422210693,0.34652256965637207,-0.02377193607389927,0
4,13,0.3924701511859894,0.30228275060653687,-0.01067646499723196,0
4,14,0.41247665882110596,0.2659073770046234,-0.043187689036130905,0
4,15,0.42155539989471436,0.347642719745636,-0.030443575233221054,0
4,16,0.4088417589664459,0.36302730441093445,-0.01451082993298769,0
4,17,0.34853240847587585,0.31902891397476196,-0.015897903591394424,0
4,18,0.37353527545928955,0.2897073030471802,-0.0351644866168499,0
4,19,0.38465502858161926,0.3481781780719757,-0.022567342966794968,0
4,20,0.3737007975578308,0.3644673824310303,-0.00913841463625431,0
5,0,0.3686114251613617,0.5641866326332092,-3.4032731832667196e-07,0
5,1,0.426956444978714,0.5312603116035461,-0.024982385337352753,0
5,2,0.47306907176971436,0.43943482637405396,-0.030828308314085007,0
5,3,0.4684697687625885,0.3545549213886261,-0.03437865898013115,0
5,4,0.42422062158584595,0.33120235800743103,-0.03277777507901192,0
5,5,0.4321001470088959,0.3602462708950043,-0.0045932563953101635,0
5,6,0.44292083382606506,0.3182279169559479,-0.030009571462869644,0
5,7,0.44276657700538635,0.38688090443611145,-0.04077984392642975,0
5,8,0.440033882856369,0.40401074290275574,-0.045199647545814514,0
5,9,0.39017006754875183,0.36342254281044006,-0.0028443103656172752,0
5,10,0.40078938007354736,0.3253614604473114,-0.0298132486641407,0
5,11,0.4054256081581116,0.4055112600326538,-0.031424228101968765,0
5,12,0.4004215896129608,0.4171672761440277,-0.026137597858905792,0
5,13,0.3497723639011383,0.37746313214302063,-0.006731589790433645,0
5,14,0.35766512155532837,0.34450480341911316,-0.039910491555929184,0
5,15,0.36739686131477356,0.42240238189697266,-0.02803652547299862,0
5,16,0.36186715960502625,0.43809545040130615,-0.01204120647162199,0
5,17,0.3069242238998413,0.396578311920166,-0.012145676650106907,0
5,18,0.32219064235687256,0.3690882921218872,-0.03083868883550167,0
5,19,0.332209050655365,0.4241529405117035,-0.01832467131316662,0
5,20,0.32671353220939636,0.441129595041275,-0.004282569512724876,0
6,0,0.34630149602890015,0.5923148393630981,-3.0459537470051146e-07,0
6,1,0.39564189314842224,0.5485302209854126,-0.021940285339951515,0
6,2,0.43223512172698975,0.46216389536857605,-0.028856292366981506,0
6,3,0.4228355884552002,0.38717418909072876,-0.03469415381550789,0
6,4,0.3790237307548523,0.3648318946361542,-0.03540051355957985,0
6,5,0.39985448122024536,0.3911750018596649,-0.0015949713997542858,0
6,6,0.40773892402648926,0.34439516067504883,-0.028004925698041916,0
6,7,0.41062504053115845,0.4090340733528137,-0.039678629487752914,0
6,8,0.4066567122936249,0.42848578095436096,-0.04375782981514931,0
6,9,0.3600369393825531,0.3954847455024719,-0.0015929476357996464,0
6,10,0.3652224540710449,0.35822173953056335,-0.028062796220183372,0
6,11,0.37381163239479065,0.43640485405921936,-0.03112535923719406,0
6,12,0.368213415145874,0.4430196285247803,-0.026885097846388817,0
6,13,0.32142725586891174,0.41161417961120605,-0.006923952139914036,0
6,14,0.3253704905509949,0.38158291578292847,-0.039791811257600784,0
6,15,0.3382343351840973,0.4550534784793854,-0.02962399646639824,0
6,16,0.33222082257270813,0.46421387791633606,-0.014585810713469982,0
6,17,0.27989470958709717,0.43219056725502014,-0.013301679864525795,0
6,18,0.2907058596611023,0.40296512842178345,-0.030680879950523376,0
6,19,0.30377063155174255,0.4527074098587036,-0.017174607142806053,0
6,20,0.29883500933647156,0.46671774983406067,-0.0022844569757580757,0
7,0,0.3131031095981598,0.5932512879371643,-2.9579589977402065e-07,0
7,1,0.35880112648010254,0.554233193397522,-0.024247312918305397,0
7,2,0.3867984116077423,0.47090649604797363,-0.030824046581983566,0
7,3,0.3709486722946167,0.3994377851486206,-0.03517044708132744,0
7,4,0.3314148187637329,0.3777128756046295,-0.0339665524661541,0
7,5,0.36261820793151855,0.4059794247150421,-0.0052223773673176765,0
7,6,0.36156654357910156,0.36049798130989075,-0.03140074387192726,0
7,7,0.36463961005210876,0.42004528641700745,-0.042480066418647766,0
7,8,0.36546003818511963,0.44012439250946045,-0.04601255804300308,0
7,9,0.3239634931087494,0.4106156826019287,-0.003133880440145731,0
7,10,0.3209197223186493,0.37581324577331543,-0.028812900185585022,0
7,11,0.33019185066223145,0.4482680857181549,-0.03035013936460018,0
7,12,0.3301825225353241,0.454507976770401,-0.02519441395998001,0
7,13,0.286941796541214,0.425643652677536,-0.006671985611319542,0
7,14,0.2826850116252899,0.3945973515510559,-0.038443148136138916,0
7,15,0.2966328561306,0.4635412395000458,-0.027727585285902023,0
7,16,0.2971944510936737,0.4723518490791321,-0.01259145513176918,0
7,17,0.24762874841690063,0.4456300139427185,-0.011681227944791317,0
7,18,0.2505360245704651,0.4179682731628418,-0.02891467697918415,0
7,19,0.2637302279472351,0.46434900164604187,-0.016624588519334793,0
7,20,0.2641668915748596,0.4778522253036499,-0.0027154935523867607,0
8,0,0.2867678701877594,0.5692750215530396,-2.848645692665741e-07,0
8,1,0.3265608251094818,0.5305320024490356,-0.023071536794304848,0
8,2,0.3521469533443451,0.4493713676929474,-0.029763035476207733,0
8,3,0.3336128890514374,0.3802490234375,-0.03401054069399834,0
8,4,0.2934063673019409,0.3574661910533905,-0.03278302773833275,0
8,5,0.3300953507423401,0.38683855533599854,-0.0053151799365878105,0
8,6,0.3245256841182709,0.3414042592048645,-0.031037546694278717,0
8,7,0.32975590229034424,0.3978577256202698,-0.04194553568959236,0
8,8,0.3320470154285431,0.4181390404701233,-0.04481581971049309,0
8,9,0.2937268614768982,0.39360207319259644,-0.003264510305598378,0
8,10,0.2885691821575165,0.3569885492324829,-0.027944566681981087,0
8,11,0.29985833168029785,0.4264477491378784,-0.029688043519854546,0
8,12,0.2995874881744385,0.43422332406044006,-0.02445174753665924,0
8,13,0.25907042622566223,0.41005370020866394,-0.006364280823618174,0
8,14,0.2528417110443115,0.3761988580226898,-0.037344496697187424,0
8,15,0.26925691962242126,0.4438173174858093,-0.026467159390449524,0
8,16,0.269924521446228,0.4545326232910156,-0.01093935128301382,0
8,17,0.22249102592468262,0.4314383864402771,-0.01069078128784895,0
8,18,0.22437220811843872,0.40154945850372314,-0.02717541716992855,0
8,19,0.23822522163391113,0.4470767676830292,-0.014148293994367123,0
8,20,0.23730631172657013,0.46096110343933105,0.0004925461253151298,0
9,0,0.27589744329452515,0.5423917770385742,-2.626788386805856e-07,0
9,1,0.3140611946582794,0.5016416907310486,-0.025936398655176163,0
9,2,0.33840411901474,0.42676201462745667,-0.03472411260008812,0
9,3,0.32531821727752686,0.35928797721862793,-0.04142887890338898,0
9,4,0.2891368567943573,0.3317683935165405,-0.04221949353814125,0
9,5,0.3210517168045044,0.365259051322937,-0.004448890686035156,0
9,6,0.3178499639034271,0.3161808252334595,-0.03208494931459427,0
9,7,0.3221474289894104,0.37125036120414734,-0.04401296749711037,0
9,8,0.3240624964237213,0.39048975706100464,-0.04722698777914047,0
9,9,0.2870834767818451,0.37038713693618774,-0.0015855574747547507,0
9,10,0.2823900282382965,0.3314957022666931,-0.029034540057182312,0
9,11,0.29168859124183655,0.3994426429271698,-0.03177918493747711,0
9,12,0.2919375002384186,0.40474697947502136,-0.02626504749059677,0
9,13,0.2538149952888489,0.38404524326324463,-0.004708367399871349,0
9,14,0.2488906979560852,0.3520793914794922,-0.03807172179222107,0
9,15,0.26200321316719055,0.4176390767097473,-0.028256647288799286,0
9,16,0.26303502917289734,0.4250441789627075,-0.012449375353753567,0
9,17,0.2183992862701416,0.40188276767730713,-0.0094518531113863,0
9,18,0.2210060954093933,0.37458178400993347,-0.027563443407416344,0
9,19,0.23291045427322388,0.4192488193511963,-0.015837106853723526,0
9,20,0.23280547559261322,0.43227705359458923,-0.0014958023093640804,0
10,0,0.26025304198265076,0.4964471459388733,-2.562820498042129e-07,0
10,1,0.2953856587409973,0.4564220905303955,-0.023415811359882355,0
10,2,0.31506264209747314,0.38126903772354126,-0.030887000262737274,0
10,3,0.3033859133720398,0.3161703646183014,-0.03671901673078537,0
10,4,0.2683156430721283,0.2922353446483612,-0.03716116398572922,0
10,5,0.303270548582077,0.3241974115371704,-0.0012486472260206938,0
10,6,0.29902970790863037,0.27980703115463257,-0.027237247675657272,0
10,7,0.30379194021224976,0.33312228322029114,-0.03909768909215927,0
10,8,0.30723997950553894,0.35436734557151794,-0.042248211801052094,0
10,9,0.2705686688423157,0.32881662249565125,0.001094223465770483,0
10,10,0.2647005021572113,0.2890350818634033,-0.025720473378896713,0
10,11,0.27318209409713745,0.3538244068622589,-0.02920280583202839,0
10,12,0.2743492126464844,0.36542636156082153,-0.02358526922762394,0
10,13,0.23861202597618103,0.3420525789260864,-0.002113647758960724,0
10,14,0.23230910301208496,0.3098104000091553,-0.033673785626888275,0
10,15,0.24444368481636047,0.37256669998168945,-0.024486547335982323,0
10,16,0.24660860002040863,0.3846914768218994,-0.008854840882122517,0
10,17,0.20595510303974152,0.35936862230300903,-0.0067873066291213036,0
10,18,0.20649060606956482,0.3313402533531189,-0.023313846439123154,0
10,19,0.21672041714191437,0.3748413026332855,-0.011605825275182724,0
10,20,0.2176332026720047,0.38979876041412354,0.002772565698251128,0
11,0,0.24786970019340515,0.4865739345550537,-2.4675367171766993e-07,0
11,1,0.2840639650821686,0.45066022872924805,-0.020061176270246506,0
11,2,0.30311599373817444,0.37504544854164124,-0.02428010292351246,0
11,3,0.28731217980384827,0.3103923797607422,-0.027500540018081665,0
11,4,0.2536994218826294,0.2920020818710327,-0.026018986478447914,0
11,5,0.2896159887313843,0.323955774307251,0.0015437181573361158,0
11,6,0.28515568375587463,0.2759348452091217,-0.02381916716694832,0
11,7,0.29612624645233154,0.3184956908226013,-0.036648210138082504,0
11,8,0.3053889572620392,0.3434635102748871,-0.04035787656903267,0
11,9,0.2582305073738098,0.3285917043685913,0.0029504334088414907,0
11,10,0.25022897124290466,0.28779488801956177,-0.02305619604885578,0
11,11,0.2613458037376404,0.347990483045578,-0.027462085708975792,0
11,12,0.2655189633369446,0.36562731862068176,-0.022734258323907852,0
11,13,0.22750936448574066,0.3407452702522278,-0.0009832311188802123,0
11,14,0.21873228251934052,0.3049803674221039,-0.03186069428920746,0
11,15,0.23147907853126526,0.3648996353149414,-0.024202510714530945,0
11,16,0.23612292110919952,0.38289085030555725,-0.009577577002346516,0
11,17,0.19574135541915894,0.3582187294960022,-0.0062598735094070435,0
11,18,0.1948440968990326,0.3276054263114929,-0.02330484800040722,0
11,19,0.20507293939590454,0.3679826259613037,-0.013419934548437595,0
11,20,0.20689254999160767,0.38603416085243225,-0.00036117888521403074,0
12,0,0.2302228957414627,0.5343080163002014,-2.3805152693512355e-07,0
12,1,0.26394736766815186,0.4932224154472351,-0.01737922616302967,0
12,2,0.27548474073410034,0.4159751534461975,-0.01972072385251522,0
12,3,0.25848084688186646,0.3557623326778412,-0.02172684669494629,0
12,4,0.2261890470981598,0.3390640914440155,-0.020347338169813156,0
12,5,0.2629184126853943,0.37012770771980286,0.005027079954743385,0
12,6,0.2573280930519104,0.32846248149871826,-0.01739352010190487,0
12,7,0.2678069472312927,0.36338645219802856,-0.029526913538575172,0
12,8,0.2776831388473511,0.386170893907547,-0.03310564532876015,0
12,9,0.23181270062923431,0.3771153390407562,0.006495146080851555,0
12,10,0.22169837355613708,0.3363267183303833,-0.020224284380674362,0
12,11,0.2328568994998932,0.3912893831729889,-0.027241628617048264,0
12,12,0.23852062225341797,0.4184262156486511,-0.02308943122625351,0
12,13,0.2023012787103653,0.39059722423553467,0.0034108292311429977,0
12,14,0.19044190645217896,0.35831040143966675,-0.02644120529294014,0
12,15,0.20405545830726624,0.41325119137763977,-0.021770192310214043,0
12,16,0.21056388318538666,0.439562052488327,-0.008434009738266468,0
12,17,0.17319899797439575,0.40859782695770264,-0.0006575401057489216,0
12,18,0.16900430619716644,0.3774588406085968,-0.017631862312555313,0
12,19,0.179377481341362,0.4161670506000519,-0.009854053147137165,0
12,20,0.18425656855106354,0.4390263855457306,0.002245520241558552,0
13,0,0.2245088368654251,0.5936112403869629,-2.0761213193054573e-07,0
13,1,0.25442349910736084,0.5440959334373474,-0.019057076424360275,0
13,2,0.2621871531009674,0.47415855526924133,-0.02397548221051693,0
13,3,0.24379035830497742,0.42029809951782227,-0.02830900438129902,0
13,4,0.2143460214138031,0.4043467938899994,-0.028689969331026077,0
13,5,0.2541951835155487,0.42468830943107605,0.0035204014275223017,0
13,6,0.24460816383361816,0.38752517104148865,-0.020036248490214348,0
13,7,0.25002631545066833,0.4175383746623993,-0.03327006474137306,0
13,8,0.25515395402908325,0.4343950152397156,-0.037924811244010925,0
13,9,0.22212539613246918,0.4326823949813843,0.0046834698878228664,0
13,10,0.20807236433029175,0.3975016176700592,-0.02186773158609867,0
13,11,0.2188721001148224,0.44947823882102966,-0.02835824340581894,0
13,12,0.225335031747818,0.46785280108451843,-0.024700025096535683,0
13,13,0.19232726097106934,0.44864925742149353,0.0008855870109982789,0
13,14,0.1773608922958374,0.4214629530906677,-0.02956797368824482,0
13,15,0.19224019348621368,0.4727371633052826,-0.024857819080352783,0
13,16,0.20049606263637543,0.49181249737739563,-0.012013285420835018,0
13,17,0.16334743797779083,0.4704664945602417,-0.0041835978627204895,0
13,18,0.15615244209766388,0.4428625702857971,-0.021931301802396774,0
13,19,0.1688217669725418,0.47833800315856934,-0.014340727590024471,0
13,20,0.17592550814151764,0.4963356852531433,-0.002548792865127325,0
14,0,0.23128585517406464,0.6325706243515015,-1.6513999412381963e-07,0
14,1,0.2578292787075043,0.5834541916847229,-0.022768035531044006,0
14,2,0.2675878703594208,0.5107693076133728,-0.0295404139906168,0
14,3,0.24523945152759552,0.45668336749076843,-0.034246545284986496,0
14,4,0.21078801155090332,0.4425620436668396,-0.03408583626151085,0
14,5,0.2571970224380493,0.4609602689743042,0.0007439444889314473,0
14,6,0.24907410144805908,0.42396262288093567,-0.022606665268540382,0
14,7,0.2536560595035553,0.4473406970500946,-0.03605887293815613,0
14,8,0.25525540113449097,0.45298299193382263,-0.04118257761001587,0
14,9,0.2237354815006256,0.46887391805648804,0.003848487976938486,0
14,10,0.20817790925502777,0.4352405071258545,-0.02186920866370201,0
14,11,0.22277459502220154,0.48930203914642334,-0.027460161596536636,0
14,12,0.2284296602010727,0.5019506812095642,-0.023528464138507843,0
14,13,0.19311200082302094,0.48467913269996643,0.0018212673021480441,0
14,14,0.176052987575531,0.45720505714416504,-0.027170520275831223,0
14,15,0.19473440945148468,0.5104861259460449,-0.02025607042014599,0
14,16,0.20265130698680878,0.5262840986251831,-0.006452507805079222,0
14,17,0.16310130059719086,0.506637454032898,-0.0019049231195822358,0
14,18,0.15462516248226166,0.47949567437171936,-0.016952745616436005,0
14,19,0.1690518856048584,0.5132971405982971,-0.007383073680102825,0
14,20,0.1755211055278778,0.5275705456733704,0.005237809382379055,0
15,0,0.25224578380584717,0.6594467759132385,-1.9183792687726964e-07,0
15,1,0.2838892936706543,0.6134649515151978,-0.0298802200704813,0
15,2,0.29754212498664856,0.5381590127944946,-0.04060843214392662,0
15,3,0.2743839919567108,0.4779869019985199,-0.04831157252192497,0
15,4,0.2335953414440155,0.4641970992088318,-0.049998801201581955,0
15,5,0.28197622299194336,0.47929731011390686,-0.00834017526358366,0
